"FECHA_HECHO","COD_DEPTO","DEPARTAMENTO","COD_MUNI","MUNICIPIO","CANTIDAD"
"3/15/2025","08","ATLANTICO","08758","SOLEDAD","1"
"3/15/2025","25","CUNDINAMARCA","25785","TABIO","1"
"3/15/2025","50","META","50001","VILLAVICENCIO","1"
"3/15/2025","47","MAGDALENA","47980","ZONA BANANERA","1"
"3/16/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/16/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/16/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/16/2025","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
"3/16/2025","76","VALLE DEL CAUCA","76001","CALI","1"
"3/16/2025","76","VALLE DEL CAUCA","76126","CALIMA","1"
"3/16/2025","73","TOLIMA","73168","CHAPARRAL","1"
"3/16/2025","70","SUCRE","70215","COROZAL","1"
"3/16/2025","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"3/16/2025","25","CUNDINAMARCA","25269","FACATATIVA","1"
"3/16/2025","76","VALLE DEL CAUCA","76275","FLORIDA","1"
"3/16/2025","73","TOLIMA","73001","IBAGUE","1"
"3/16/2025","05","ANTIOQUIA","05380","LA ESTRELLA","1"
"3/16/2025","52","NARIÑO","52435","MALLAMA","1"
"3/16/2025","19","CAUCA","19450","MERCADERES","1"
"3/16/2025","05","ANTIOQUIA","05541","PEÑOL","1"
"3/16/2025","52","NARIÑO","52565","PROVIDENCIA","1"
"3/16/2025","08","ATLANTICO","08634","SABANAGRANDE","1"
"3/16/2025","25","CUNDINAMARCA","25743","SILVANIA","1"
"3/16/2025","25","CUNDINAMARCA","25754","SOACHA","1"
"3/16/2025","05","ANTIOQUIA","05756","SONSON","1"
"3/16/2025","41","HUILA","41885","YAGUARA","1"
"3/16/2025","05","ANTIOQUIA","05034","ANDES","1"
"3/16/2025","47","MAGDALENA","47053","ARACATACA","1"
"3/16/2025","13","BOLIVAR","13052","ARJONA","1"
"3/16/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"3/16/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/16/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/16/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/17/2025","27","CHOCO","27001","QUIBDO","1"
"3/17/2025","05","ANTIOQUIA","05604","REMEDIOS","1"
"3/17/2025","05","ANTIOQUIA","05615","RIONEGRO","1"
"3/17/2025","73","TOLIMA","73622","RONCESVALLES","1"
"3/17/2025","41","HUILA","41668","SAN AGUSTIN","1"
"3/17/2025","19","CAUCA","19698","SANTANDER DE QUILICHAO","1"
"3/17/2025","70","SUCRE","70001","SINCELEJO","1"
"3/17/2025","15","BOYACA","15757","SOCHA","1"
"3/17/2025","08","ATLANTICO","08758","SOLEDAD","1"
"3/17/2025","08","ATLANTICO","08758","SOLEDAD","1"
"3/17/2025","50","META","50006","ACACIAS","1"
"3/17/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"3/17/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"3/17/2025","05","ANTIOQUIA","05088","BELLO","1"
"3/17/2025","05","ANTIOQUIA","05088","BELLO","1"
"3/17/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/17/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/17/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/17/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/17/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/17/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/17/2025","68","SANTANDER","68001","BUCARAMANGA","1"
"3/17/2025","63","QUINDIO","63130","CALARCA","1"
"3/17/2025","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"3/17/2025","73","TOLIMA","73168","CHAPARRAL","1"
"3/17/2025","05","ANTIOQUIA","05212","COPACABANA","1"
"3/17/2025","99","VICHADA","99773","CUMARIBO","1"
"3/17/2025","47","MAGDALENA","47288","FUNDACION","1"
"3/17/2025","05","ANTIOQUIA","05380","LA ESTRELLA","1"
"3/17/2025","08","ATLANTICO","08433","MALAMBO","1"
"3/17/2025","73","TOLIMA","73443","SAN SEBASTIAN DE MARIQUITA","1"
"3/17/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"3/17/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"3/17/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"3/17/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"3/17/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"3/17/2025","50","META","50330","MESETAS","1"
"3/17/2025","50","META","50330","MESETAS","1"
"3/17/2025","41","HUILA","41001","NEIVA","1"
"3/17/2025","41","HUILA","41001","NEIVA","1"
"3/17/2025","41","HUILA","41001","NEIVA","1"
"3/17/2025","54","NORTE DE SANTANDER","54498","OCAÑA","1"
"3/17/2025","54","NORTE DE SANTANDER","54498","OCAÑA","1"
"3/17/2025","73","TOLIMA","73854","VALLE DE SAN JUAN","1"
"3/17/2025","50","META","50001","VILLAVICENCIO","1"
"3/17/2025","85","CASANARE","85001","YOPAL","1"
"3/18/2025","47","MAGDALENA","47053","ARACATACA","1"
"3/18/2025","05","ANTIOQUIA","05088","BELLO","1"
"3/18/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/18/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/18/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/18/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/18/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/18/2025","54","NORTE DE SANTANDER","54405","LOS PATIOS","1"
"3/18/2025","54","NORTE DE SANTANDER","54405","LOS PATIOS","1"
"3/18/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"3/18/2025","50","META","50450","PUERTO CONCORDIA","1"
"3/18/2025","18","CAQUETA","18592","PUERTO RICO","1"
"3/18/2025","27","CHOCO","27001","QUIBDO","1"
"3/18/2025","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1"
"3/18/2025","19","CAUCA","19698","SANTANDER DE QUILICHAO","1"
"3/18/2025","50","META","50001","VILLAVICENCIO","1"
"3/18/2025","50","META","50001","VILLAVICENCIO","1"
"3/18/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/18/2025","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
"3/18/2025","76","VALLE DEL CAUCA","76001","CALI","1"
"3/18/2025","76","VALLE DEL CAUCA","76001","CALI","1"
"3/18/2025","50","META","50287","FUENTE DE ORO","1"
"3/18/2025","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","1"
"3/18/2025","73","TOLIMA","73001","IBAGUE","1"
"3/18/2025","27","CHOCO","27361","ISTMINA","1"
"3/18/2025","76","VALLE DEL CAUCA","76400","LA UNION","1"
"3/19/2025","50","META","50251","EL CASTILLO","1"
"3/19/2025","73","TOLIMA","73268","ESPINAL","1"
"3/19/2025","76","VALLE DEL CAUCA","76318","GUACARI","1"
"3/19/2025","73","TOLIMA","73001","IBAGUE","1"
"3/19/2025","19","CAUCA","19450","MERCADERES","1"
"3/19/2025","66","RISARALDA","66001","PEREIRA","1"
"3/19/2025","27","CHOCO","27001","QUIBDO","1"
"3/19/2025","27","CHOCO","27001","QUIBDO","1"
"3/19/2025","73","TOLIMA","73671","SALDAÑA","1"
"3/19/2025","47","MAGDALENA","47001","SANTA MARTA","1"
"3/19/2025","70","SUCRE","70001","SINCELEJO","1"
"3/19/2025","76","VALLE DEL CAUCA","76834","TULUA","1"
"3/19/2025","20","CESAR","20001","VALLEDUPAR","1"
"3/19/2025","20","CESAR","20001","VALLEDUPAR","1"
"3/19/2025","50","META","50001","VILLAVICENCIO","1"
"3/19/2025","76","VALLE DEL CAUCA","76890","YOTOCO","1"
"3/19/2025","81","ARAUCA","81001","ARAUCA","1"
"3/19/2025","63","QUINDIO","63001","ARMENIA","1"
"3/19/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"3/19/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"3/19/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"3/19/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/19/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/19/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/19/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/19/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/19/2025","18","CAQUETA","18205","CURILLO","1"
"3/20/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"3/20/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"3/20/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/20/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/20/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/20/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/20/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/20/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/20/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/20/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/20/2025","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
"3/20/2025","05","ANTIOQUIA","05129","CALDAS","1"
"3/20/2025","76","VALLE DEL CAUCA","76001","CALI","1"
"3/20/2025","05","ANTIOQUIA","05154","CAUCASIA","1"
"3/20/2025","20","CESAR","20250","EL PASO","1"
"3/20/2025","05","ANTIOQUIA","05266","ENVIGADO","1"
"3/20/2025","05","ANTIOQUIA","05266","ENVIGADO","1"
"3/20/2025","76","VALLE DEL CAUCA","76400","LA UNION","1"
"3/20/2025","13","BOLIVAR","13430","MAGANGUE","1"
"3/20/2025","44","LA GUAJIRA","44430","MAICAO","1"
"3/20/2025","70","SUCRE","70473","MORROA","1"
"3/20/2025","41","HUILA","41551","PITALITO","1"
"3/20/2025","27","CHOCO","27001","QUIBDO","1"
"3/20/2025","05","ANTIOQUIA","05615","RIONEGRO","1"
"3/20/2025","08","ATLANTICO","08634","SABANAGRANDE","1"
"3/20/2025","76","VALLE DEL CAUCA","76823","TORO","1"
"3/20/2025","76","VALLE DEL CAUCA","76823","TORO","1"
"3/20/2025","20","CESAR","20001","VALLEDUPAR","1"
"3/20/2025","50","META","50001","VILLAVICENCIO","1"
"3/20/2025","86","PUTUMAYO","86568","PUERTO ASIS","1"
"3/20/2025","05","ANTIOQUIA","05579","PUERTO BERRIO","1"
"3/21/2025","05","ANTIOQUIA","05282","FREDONIA","1"
"3/21/2025","47","MAGDALENA","47288","FUNDACION","1"
"3/21/2025","73","TOLIMA","73001","IBAGUE","1"
"3/21/2025","76","VALLE DEL CAUCA","76400","LA UNION","1"
"3/21/2025","68","SANTANDER","68406","LEBRIJA","1"
"3/21/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"3/21/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"3/21/2025","54","NORTE DE SANTANDER","54498","OCAÑA","1"
"3/21/2025","19","CAUCA","19573","PUERTO TEJADA","1"
"3/21/2025","27","CHOCO","27001","QUIBDO","1"
"3/21/2025","50","META","50680","SAN CARLOS DE GUAROA","1"
"3/21/2025","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","1"
"3/21/2025","05","ANTIOQUIA","05679","SANTA BARBARA","1"
"3/21/2025","47","MAGDALENA","47001","SANTA MARTA","1"
"3/21/2025","08","ATLANTICO","08758","SOLEDAD","1"
"3/21/2025","08","ATLANTICO","08758","SOLEDAD","1"
"3/21/2025","20","CESAR","20001","VALLEDUPAR","1"
"3/21/2025","05","ANTIOQUIA","05861","VENECIA","1"
"3/21/2025","05","ANTIOQUIA","05079","BARBOSA","1"
"3/21/2025","68","SANTANDER","68081","BARRANCABERMEJA","1"
"3/21/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"3/21/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"3/21/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/21/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/21/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/21/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/21/2025","20","CESAR","20060","BOSCONIA","1"
"3/21/2025","54","NORTE DE SANTANDER","54109","BUCARASICA","1"
"3/21/2025","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
"3/21/2025","76","VALLE DEL CAUCA","76001","CALI","1"
"3/21/2025","76","VALLE DEL CAUCA","76001","CALI","1"
"3/21/2025","54","NORTE DE SANTANDER","54261","EL ZULIA","1"
"3/22/2025","05","ANTIOQUIA","05088","BELLO","1"
"3/22/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/22/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/22/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/22/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/22/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/22/2025","76","VALLE DEL CAUCA","76001","CALI","1"
"3/22/2025","76","VALLE DEL CAUCA","76001","CALI","1"
"3/22/2025","05","ANTIOQUIA","05212","COPACABANA","1"
"3/22/2025","66","RISARALDA","66170","DOSQUEBRADAS","1"
"3/22/2025","05","ANTIOQUIA","05240","EBEJICO","1"
"3/22/2025","73","TOLIMA","73268","ESPINAL","1"
"3/22/2025","25","CUNDINAMARCA","25290","FUSAGASUGA","1"
"3/22/2025","17","CALDAS","17001","MANIZALES","1"
"3/22/2025","86","PUTUMAYO","86001","MOCOA","1"
"3/22/2025","19","CAUCA","19001","POPAYAN","1"
"3/22/2025","05","ANTIOQUIA","05576","PUEBLORRICO","1"
"3/22/2025","27","CHOCO","27001","QUIBDO","1"
"3/22/2025","27","CHOCO","27001","QUIBDO","1"
"3/22/2025","05","ANTIOQUIA","05656","SAN JERONIMO","1"
"3/22/2025","05","ANTIOQUIA","05736","SEGOVIA","1"
"3/22/2025","41","HUILA","41016","AIPE","1"
"3/22/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"3/22/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"3/22/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"3/22/2025","25","CUNDINAMARCA","25740","SIBATE","1"
"3/22/2025","08","ATLANTICO","08758","SOLEDAD","1"
"3/23/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"3/23/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"3/23/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"3/23/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/23/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/23/2025","68","SANTANDER","68001","BUCARAMANGA","1"
"3/23/2025","05","ANTIOQUIA","05308","GIRARDOTA","1"
"3/23/2025","19","CAUCA","19845","VILLA RICA","1"
"3/23/2025","05","ANTIOQUIA","05308","GIRARDOTA","1"
"3/23/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"3/23/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"3/23/2025","41","HUILA","41551","PITALITO","1"
"3/23/2025","20","CESAR","20614","RIO DE ORO","1"
"3/23/2025","08","ATLANTICO","08638","SABANALARGA","1"
"3/23/2025","70","SUCRE","70713","SAN ONOFRE","1"
"3/23/2025","19","CAUCA","19698","SANTANDER DE QUILICHAO","1"
"3/23/2025","19","CAUCA","19698","SANTANDER DE QUILICHAO","1"
"3/23/2025","05","ANTIOQUIA","05736","SEGOVIA","1"
"3/23/2025","70","SUCRE","70001","SINCELEJO","1"
"3/23/2025","20","CESAR","20001","VALLEDUPAR","1"
"3/24/2025","05","ANTIOQUIA","05045","APARTADO","1"
"3/24/2025","63","QUINDIO","63001","ARMENIA","1"
"3/24/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/24/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/24/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/24/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/24/2025","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"3/24/2025","05","ANTIOQUIA","05212","COPACABANA","1"
"3/24/2025","19","CAUCA","19698","SANTANDER DE QUILICHAO","1"
"3/24/2025","70","SUCRE","70823","SAN JOSE DE TOLUVIEJO","1"
"3/24/2025","68","SANTANDER","68276","FLORIDABLANCA","1"
"3/24/2025","68","SANTANDER","68276","FLORIDABLANCA","1"
"3/24/2025","85","CASANARE","85125","HATO COROZAL","1"
"3/24/2025","17","CALDAS","17380","LA DORADA","1"
"3/24/2025","20","CESAR","20400","LA JAGUA DE IBIRICO","1"
"3/24/2025","54","NORTE DE SANTANDER","54398","LA PLAYA","1"
"3/24/2025","08","ATLANTICO","08433","MALAMBO","1"
"3/24/2025","08","ATLANTICO","08433","MALAMBO","1"
"3/24/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"3/24/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"3/24/2025","05","ANTIOQUIA","05615","RIONEGRO","1"
"3/24/2025","70","SUCRE","70717","SAN PEDRO","1"
"3/25/2025","05","ANTIOQUIA","05266","ENVIGADO","1"
"3/25/2025","18","CAQUETA","18001","FLORENCIA","1"
"3/25/2025","05","ANTIOQUIA","05313","GRANADA","1"
"3/25/2025","05","ANTIOQUIA","05360","ITAGUI","1"
"3/25/2025","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"3/25/2025","44","LA GUAJIRA","44430","MAICAO","1"
"3/25/2025","05","ANTIOQUIA","05440","MARINILLA","1"
"3/25/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"3/25/2025","50","META","50006","ACACIAS","1"
"3/25/2025","05","ANTIOQUIA","05031","AMALFI","1"
"3/25/2025","81","ARAUCA","81001","ARAUCA","1"
"3/25/2025","68","SANTANDER","68081","BARRANCABERMEJA","1"
"3/25/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"3/25/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"3/25/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"3/25/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"3/25/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/25/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/25/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/25/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/25/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/25/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/25/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/25/2025","68","SANTANDER","68001","BUCARAMANGA","1"
"3/25/2025","68","SANTANDER","68001","BUCARAMANGA","1"
"3/25/2025","76","VALLE DEL CAUCA","76001","CALI","1"
"3/25/2025","47","MAGDALENA","47268","EL RETEN","1"
"3/25/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"3/25/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"3/25/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"3/25/2025","25","CUNDINAMARCA","25438","MEDINA","1"
"3/25/2025","63","QUINDIO","63470","MONTENEGRO","1"
"3/25/2025","19","CAUCA","19001","POPAYAN","1"
"3/25/2025","19","CAUCA","19001","POPAYAN","1"
"3/25/2025","27","CHOCO","27001","QUIBDO","1"
"3/25/2025","27","CHOCO","27001","QUIBDO","1"
"3/25/2025","41","HUILA","41797","TESALIA","1"
"3/25/2025","20","CESAR","20001","VALLEDUPAR","1"
"3/25/2025","85","CASANARE","85440","VILLANUEVA","1"
"3/26/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"3/26/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"3/26/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"3/26/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"3/26/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"3/26/2025","05","ANTIOQUIA","05088","BELLO","1"
"3/26/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/26/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/26/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/26/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/26/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/26/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/26/2025","76","VALLE DEL CAUCA","76001","CALI","1"
"3/26/2025","76","VALLE DEL CAUCA","76130","CANDELARIA","1"
"3/26/2025","25","CUNDINAMARCA","25181","CHOACHI","1"
"3/26/2025","05","ANTIOQUIA","05190","CISNEROS","1"
"3/26/2025","66","RISARALDA","66170","DOSQUEBRADAS","1"
"3/26/2025","66","RISARALDA","66170","DOSQUEBRADAS","1"
"3/26/2025","54","NORTE DE SANTANDER","54261","EL ZULIA","1"
"3/26/2025","25","CUNDINAMARCA","25312","GRANADA","1"
"3/26/2025","50","META","50313","GRANADA","1"
"3/26/2025","73","TOLIMA","73001","IBAGUE","1"
"3/26/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"3/26/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"3/26/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"3/26/2025","76","VALLE DEL CAUCA","76520","PALMIRA","1"
"3/26/2025","27","CHOCO","27001","QUIBDO","1"
"3/26/2025","44","LA GUAJIRA","44001","RIOHACHA","1"
"3/26/2025","05","ANTIOQUIA","05615","RIONEGRO","1"
"3/26/2025","05","ANTIOQUIA","05631","SABANETA","1"
"3/26/2025","41","HUILA","41668","SAN AGUSTIN","1"
"3/26/2025","47","MAGDALENA","47001","SANTA MARTA","1"
"3/26/2025","76","VALLE DEL CAUCA","76736","SEVILLA","1"
"3/26/2025","08","ATLANTICO","08758","SOLEDAD","1"
"3/26/2025","08","ATLANTICO","08758","SOLEDAD","1"
"3/26/2025","05","ANTIOQUIA","05837","TURBO","1"
"3/27/2025","08","ATLANTICO","08520","PALMAR DE VARELA","1"
"3/27/2025","27","CHOCO","27001","QUIBDO","1"
"3/27/2025","27","CHOCO","27001","QUIBDO","1"
"3/27/2025","27","CHOCO","27001","QUIBDO","1"
"3/27/2025","05","ANTIOQUIA","05615","RIONEGRO","1"
"3/27/2025","47","MAGDALENA","47660","SABANAS DE SAN ANGEL","1"
"3/27/2025","05","ANTIOQUIA","05631","SABANETA","1"
"3/27/2025","19","CAUCA","19698","SANTANDER DE QUILICHAO","1"
"3/27/2025","15","BOYACA","15001","TUNJA","1"
"3/27/2025","13","BOLIVAR","13836","TURBACO","1"
"3/27/2025","20","CESAR","20001","VALLEDUPAR","1"
"3/27/2025","86","PUTUMAYO","86885","VILLAGARZON","1"
"3/27/2025","86","PUTUMAYO","86885","VILLAGARZON","1"
"3/27/2025","05","ANTIOQUIA","05034","ANDES","1"
"3/27/2025","05","ANTIOQUIA","05079","BARBOSA","1"
"3/27/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"3/27/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"3/27/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/27/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/27/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/27/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/27/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/27/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/27/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/27/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/27/2025","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"3/27/2025","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"3/27/2025","27","CHOCO","27245","EL CARMEN DE ATRATO","1"
"3/27/2025","05","ANTIOQUIA","05266","ENVIGADO","1"
"3/27/2025","18","CAQUETA","18001","FLORENCIA","1"
"3/27/2025","73","TOLIMA","73443","SAN SEBASTIAN DE MARIQUITA","1"
"3/27/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"3/27/2025","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
"3/28/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/28/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/28/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/28/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/28/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/28/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/28/2025","27","CHOCO","27099","BOJAYA","1"
"3/28/2025","05","ANTIOQUIA","05129","CALDAS","1"
"3/28/2025","76","VALLE DEL CAUCA","76001","CALI","1"
"3/28/2025","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"3/28/2025","05","ANTIOQUIA","05212","COPACABANA","1"
"3/28/2025","76","VALLE DEL CAUCA","76250","EL DOVIO","1"
"3/28/2025","25","CUNDINAMARCA","25754","SOACHA","1"
"3/28/2025","15","BOYACA","15001","TUNJA","1"
"3/28/2025","76","VALLE DEL CAUCA","76863","VERSALLES","1"
"3/28/2025","05","ANTIOQUIA","05887","YARUMAL","1"
"3/28/2025","20","CESAR","20250","EL PASO","1"
"3/28/2025","18","CAQUETA","18001","FLORENCIA","1"
"3/28/2025","76","VALLE DEL CAUCA","76275","FLORIDA","1"
"3/28/2025","05","ANTIOQUIA","05282","FREDONIA","1"
"3/28/2025","41","HUILA","41551","PITALITO","1"
"3/28/2025","05","ANTIOQUIA","05591","PUERTO TRIUNFO","1"
"3/28/2025","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1"
"3/28/2025","13","BOLIVAR","13683","SANTA ROSA","1"
"3/29/2025","20","CESAR","20013","AGUSTIN CODAZZI","1"
"3/29/2025","63","QUINDIO","63001","ARMENIA","1"
"3/29/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"3/29/2025","05","ANTIOQUIA","05088","BELLO","1"
"3/29/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/29/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/29/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/29/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"3/29/2025","20","CESAR","20060","BOSCONIA","1"
"3/29/2025","05","ANTIOQUIA","05129","CALDAS","1"
"3/29/2025","76","VALLE DEL CAUCA","76001","CALI","1"
"3/29/2025","76","VALLE DEL CAUCA","76130","CANDELARIA","1"
"3/29/2025","05","ANTIOQUIA","05212","COPACABANA","1"
"3/29/2025","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"3/29/2025","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"3/29/2025","20","CESAR","20238","EL COPEY","1"
"3/29/2025","73","TOLIMA","73268","ESPINAL","1"
